Open,High,Low,Close,Volume,Dividends,Stock Splits
0.07459878317793704,0.07514726653258993,0.0735011856004883,0.07405029982328415,4723200,0.0,0.0
0.0740502896958696,0.07514725625514984,0.0735011755481728,0.07514725625514984,13708800,0.0,0.0
0.07514725625514984,0.07514725625514984,0.0740502896958696,0.07514725625514984,3427200,0.0,0.0
0.0751472543189703,0.0751472543189703,0.07185572385787964,0.07185572385787964,12672000,0.0,0.0
0.07185572385787964,0.07185572385787964,0.0707587573268629,0.07185572385787964,3427200,0.0,0.0
0.07185572385787964,0.07185572385787964,0.0707587573268629,0.07185572385787964,2304000,0.0,0.0
0.07185574623448332,0.07185574623448332,0.06856484561661347,0.06911332905292511,13708800,0.0,0.0
0.06911332905292511,0.06966181248923675,0.06856484561661347,0.06911332905292511,7891200,0.0,0.0
0.06911333055997354,0.06966181400824512,0.06801636366343038,0.06856484711170197,9590400,0.0,0.0
0.06911329800193491,0.07075874757160779,0.06911329800193491,0.06966178119182587,13075200,0.0,0.0
0.06966181248923675,0.06966181248923675,0.06801636218030183,0.06911332905292511,4348800,0.0,0.0
0.06911333055997354,0.06966181400824512,0.06801636366343038,0.06856484711170197,8467200,0.0,0.0
0.0685648217538756,0.06911330499929763,0.0685648217538756,0.06883906573057175,3801600,0.0,0.0
0.06883905876097433,0.06966178119182587,0.06746784843226203,0.06966178119182587,46195200,0.0,0.0
0.06966181248923675,0.0702102959255484,0.06856484561661347,0.06911332905292511,14572800,0.0,0.0
0.06911327152538004,0.06966175450515304,0.06801630556583405,0.06801630556583405,15235200,0.0,0.0
0.06801635605199721,0.06856483943889025,0.06582242250442505,0.06582242250442505,19152000,0.0,0.0
0.0658223863963112,0.06637086948232347,0.06472542022428665,0.06527390331029892,10396800,0.0,0.0
0.06527394212985521,0.06911332601528998,0.06472545871765024,0.06746787577867508,62352000,0.0,0.0
0.06746787577867508,0.06746787577867508,0.06691939236647011,0.06746787577867508,47577600,0.0,0.0
0.06746787577867508,0.06746787577867508,0.06691939236647011,0.06746787577867508,52617600,0.0,0.0
0.06801636366343038,0.06911333055997354,0.06801636366343038,0.06856484711170197,14140800,0.0,0.0
0.06856483943889025,0.06856483943889025,0.06582242250442505,0.06582242250442505,14054400,0.0,0.0
0.06582241931102448,0.06582241931102448,0.06362785500174242,0.06417696923017502,14256000,0.0,0.0
0.06417698188577935,0.06417698188577935,0.06088545020684589,0.061433933675289154,46137600,0.0,0.0
0.06143391541615389,0.06198239872157921,0.057046048972751326,0.05978846549987793,46886400,0.0,0.0
0.05978848326995935,0.0625309006121757,0.05978848326995935,0.061433933675289154,17395200,0.0,0.0
0.05978848050227985,0.06198241427449313,0.05978848050227985,0.06061120331287384,28598400,0.0,0.0
0.060611206118638156,0.0625309006121757,0.05978848326995935,0.061433933675289154,13190400,0.0,0.0
0.06198238941911693,0.06362783908843994,0.06198238941911693,0.06362783908843994,9360000,0.0,0.0
0.0636278682552176,0.06472546607255936,0.06307938478068716,0.06472546607255936,6940800,0.0,0.0
0.06472542022428665,0.0658223863963112,0.06307934009841584,0.06527390331029892,12326400,0.0,0.0
0.06527390331029892,0.06637086948232347,0.06527390331029892,0.06527390331029892,3513600,0.0,0.0
0.06527394212985521,0.06746787577867508,0.06527394212985521,0.06746787577867508,10512000,0.0,0.0
0.06746787266510416,0.06856483943889025,0.06582242250442505,0.06582242250442505,20793600,0.0,0.0
0.06691933960628806,0.06911327152538004,0.06691933960628806,0.06801630556583405,14140800,0.0,0.0
0.06801636366343038,0.06911333055997354,0.06801636366343038,0.06856484711170197,20448000,0.0,0.0
0.06856488991291317,0.06856488991291317,0.06691943854093552,0.06691943854093552,11808000,0.0,0.0
0.06691935256833575,0.06746783565434804,0.06417693713827437,0.06527390331029892,14054400,0.0,0.0
0.06527394408160715,0.06527394408160715,0.06088544578453805,0.06307937949895859,26409600,0.0,0.0
0.06307940354718483,0.06362788718489243,0.06253091990947723,0.06253091990947723,15638400,0.0,0.0
0.0625308877966748,0.0630793711527082,0.061433921084608004,0.0619824044406414,12902400,0.0,0.0
0.0619824044406414,0.0619824044406414,0.060336954372541204,0.0619824044406414,12441600,0.0,0.0
0.06198241714373243,0.0625309006121757,0.06143393367528916,0.061433933675289154,2822400,0.0,0.0
0.061433912663170845,0.06198239594401748,0.05978846282063096,0.06088542938232422,18316800,0.0,0.0
0.06088546832566982,0.06143395195733559,0.05978850106233829,0.06033698469400406,3657600,0.0,0.0
0.060336946101477586,0.06198239594401748,0.060336946101477586,0.06088542938232422,4147200,0.0,0.0
0.06198241264174832,0.06362786292756373,0.06198241264174832,0.06307937949895859,7948800,0.0,0.0
0.06307938478068716,0.06472546607255936,0.06307938478068716,0.06472546607255936,9993600,0.0,0.0
0.06472542022428665,0.06527390331029892,0.06417693713827437,0.06527390331029892,6883200,0.0,0.0
0.06527398716895787,0.06746792233159474,0.06527398716895787,0.06691943854093552,20131200,0.0,0.0
0.06691939075458089,0.06746787415357453,0.06637090735558726,0.06719363480806351,6105600,0.0,0.0
0.06719362431911582,0.067467863621818,0.0663708969950676,0.0663708969950676,12787200,0.0,0.0
0.0663708969950676,0.06664514100574064,0.0652739303683172,0.0663708969950676,20390400,0.0,0.0
0.06637090589131808,0.06637090589131808,0.06582242250442505,0.06582242250442505,20764800,0.0,0.0
0.06582242250442505,0.06691938927821113,0.06582242250442505,0.06582242250442505,49536000,0.0,0.0
0.06582243302162026,0.06637091649615072,0.0636278682552176,0.06472546607255936,5760000,0.0,0.0
0.06472546607255936,0.06472546607255936,0.0636278682552176,0.06472546607255936,2419200,0.0,0.0
0.06472545259045817,0.06472545259045817,0.06417696923017502,0.06417696923017502,10857600,0.0,0.0
0.06417696923017502,0.06472545259045817,0.06362785500174242,0.06417696923017502,9532800,0.0,0.0
0.06417696923017502,0.06472545259045817,0.06417696923017502,0.06417696923017502,3427200,0.0,0.0
0.06417700169106856,0.06472548532877616,0.06143395263406204,0.06253091990947723,25430400,0.0,0.0
0.0625308792248641,0.0625308792248641,0.06006270210706898,0.06088542938232422,5212800,0.0,0.0
0.06033694260622132,0.06033694260622132,0.05759452636085349,0.05923997610807419,18316800,0.0,0.0
0.060336954840043505,0.06417696923017502,0.060336954840043505,0.06417696923017502,39427200,0.0,0.0
0.06417701958763944,0.06691943854093552,0.06362790492833577,0.06691943854093552,26352000,0.0,0.0
0.0669193803084428,0.067467863621818,0.0663708969950676,0.0663708969950676,9619200,0.0,0.0
0.06637090895426515,0.06911332601528998,0.06637090895426515,0.06746787577867508,37526400,0.0,0.0
0.067467863621818,0.06801634693519319,0.0663708969950676,0.0663708969950676,10886400,0.0,0.0
0.06637088607196996,0.06691936929507764,0.06362783908843994,0.06362783908843994,35654400,0.0,0.0
0.0636278545087416,0.06417696873291955,0.0619824044406414,0.0619824044406414,24451200,0.0,0.0
0.06198241264174832,0.06307937949895859,0.06088544578453805,0.06307937949895859,22492800,0.0,0.0
0.06307937949895859,0.06362786292756373,0.06198241264174832,0.06307937949895859,5184000,0.0,0.0
0.06307938478068716,0.06582243302162026,0.0625309013061567,0.06472546607255936,8035200,0.0,0.0
0.06472542022428665,0.06637086948232347,0.06472542022428665,0.06527390331029892,5356800,0.0,0.0
0.06527390331029892,0.0658223863963112,0.06472542022428665,0.06527390331029892,2505600,0.0,0.0
0.06527394954708982,0.06527394954708982,0.06472546607255936,0.06472546607255936,4492800,0.0,0.0
0.06472545573063897,0.06637090589131808,0.06472545573063897,0.06582242250442505,5961600,0.0,0.0
0.06582242231659645,0.06582242231659645,0.06472545554594064,0.06499969959259033,4780800,0.0,0.0
0.06499968036818583,0.06527391962575463,0.06362783908843994,0.06362783908843994,5155200,0.0,0.0
0.06362783908843994,0.06417695317953928,0.06307935586533227,0.06362783908843994,2332800,0.0,0.0
0.0636278545087416,0.0636278545087416,0.0619824044406414,0.0619824044406414,6192000,0.0,0.0
0.0619824044406414,0.0630793711527082,0.0619824044406414,0.0619824044406414,5184000,0.0,0.0
0.06198241714373243,0.06307938408061896,0.06033696673840262,0.061433933675289154,32428800,0.0,0.0
0.06143393367528916,0.0625309006121757,0.06088545020684589,0.061433933675289154,22723200,0.0,0.0
0.061433921084608004,0.0625308877966748,0.061433921084608004,0.0619824044406414,14716800,0.0,0.0
0.06362790492833577,0.06801640612225394,0.06362790492833577,0.06691943854093552,85334400,0.0,0.0
0.06691935869366136,0.06966177437474412,0.06691935869366136,0.06829056888818741,59788800,0.0,0.0
0.06829057435655662,0.07103298554926868,0.06746784723236723,0.07021026313304901,119606400,0.0,0.0
0.07021030167647349,0.07405031691342749,0.07021030167647349,0.07240423560142517,92563200,0.0,0.0
0.07240422196187853,0.07734120323127715,0.07130725520604989,0.07569575309753418,76752000,0.0,0.0
0.07569576735714124,0.07569576735714124,0.07240423560142517,0.07240423560142517,27129600,0.0,0.0
0.07295270863063487,0.07405030630414504,0.07295270863063487,0.07350119203329086,12873600,0.0,0.0
0.0735011503113364,0.07734116281839432,0.0735011503113364,0.07679267972707748,63532800,0.0,0.0
0.07679267972707748,0.07734116281839432,0.07624419663576065,0.07679267972707748,21859200,0.0,0.0
0.07679271871628224,0.07953513085727515,0.07679271871628224,0.07898665219545364,124444800,0.0,0.0
0.07898667025064231,0.08063211602817416,0.07734121976513803,0.07953514903783798,43545600,0.0,0.0
0.08008363542990833,0.08282604813575745,0.08008363542990833,0.08282604813575745,112377600,0.0,0.0
0.08282604813575745,0.08364877571389004,0.08227756936096547,0.08282604813575745,54576000,0.0,0.0
0.08282604813575745,0.08337453632649405,0.08200332997356949,0.08282604813575745,70444800,0.0,0.0
0.08282602994772288,0.08282602994772288,0.08008361784408888,0.08227755129337311,101376000,0.0,0.0
0.08282604258243123,0.08502061665058136,0.08282604258243123,0.08502061665058136,125654400,0.0,0.0
0.08502062569228451,0.08831152671819971,0.08502062569228451,0.08694031089544296,142646400,0.0,0.0
0.08694030037557626,0.08721454915651022,0.08337452951463457,0.08447212725877762,53222400,0.0,0.0
0.08447215477747763,0.08721457756861599,0.08392367586881812,0.08611761033535004,44380800,0.0,0.0
0.08611758354256042,0.08721455043453949,0.08447212849661984,0.08502061665058136,63734400,0.0,0.0
0.08556913971747411,0.08721459561583894,0.08556913971747411,0.08666610717773438,42192000,0.0,0.0
0.08666606094687665,0.08995696157217026,0.08666606094687665,0.08995696157217026,54403200,0.0,0.0
0.0899569427379329,0.09599089486385606,0.08940845470724867,0.09544240683317184,45100800,0.0,0.0
0.09544240871454483,0.0998302753827452,0.09489393008899082,0.09763634204864502,72576000,0.0,0.0
0.09763636868492938,0.09818485687605912,0.09544243475229967,0.09708788990974426,44323200,0.0,0.0
0.09708788800364536,0.09708788800364536,0.09269937994030888,0.09324786812067032,28684800,0.0,0.0
0.09379696846008301,0.09489393518605478,0.09379696846008301,0.09379696846008301,11894400,0.0,0.0
0.09379696846008301,0.09599090191202655,0.09269936145001612,0.09379696846008301,34156800,0.0,0.0
0.09379699188907521,0.09434547068109106,0.09215090581282769,0.0924251452088356,30211200,0.0,0.0
0.0924251405581004,0.09324786812067032,0.09050544605075207,0.09324786812067032,18720000,0.0,0.0
0.0932478495209733,0.09489393518605478,0.09215088279500153,0.09379696846008301,24307200,0.0,0.0
0.09379698437014383,0.09434546311819265,0.08885999768972397,0.08885999768972397,59673600,0.0,0.0
0.0888599673720024,0.092699345546237,0.0888599673720024,0.09215086698532104,48729600,0.0,0.0
0.09215092674629856,0.09928184002637863,0.09215092674629856,0.09928184002637863,98179200,0.0,0.0
0.09983027502053003,0.10367029391736228,0.09983027502053003,0.10257268697023392,91065600,0.0,0.0
0.10257270004308199,0.11134906533430215,0.09928179963444822,0.11080058664083481,173836800,0.0,0.0
0.11080062063673417,0.11244606663793597,0.11025213235903616,0.11189758777618408,95788800,0.0,0.0
0.11189755344371273,0.11244603213718007,0.11080058664083481,0.11080058664083481,38793600,0.0,0.0
0.11080060342935401,0.11134908220592692,0.10805819071460016,0.10915514826774597,41328000,0.0,0.0
0.10915512975177337,0.10970361785125096,0.10641271750221461,0.1069612056016922,40291200,0.0,0.0
0.10750974714756012,0.10970368199640632,0.10750974714756012,0.10750974714756012,28771200,0.0,0.0
0.10750966960826695,0.10860663624152385,0.10641270297501007,0.10668694227933884,35164800,0.0,0.0
0.10668693191211606,0.10915510424311582,0.10586421407907672,0.1080581471323967,42508800,0.0,0.0
0.10805823556774595,0.10860671457198322,0.10750974714756012,0.10750974714756012,107510400,0.0,0.0
0.1075096603974214,0.10860662693669614,0.10476724875720504,0.10641269385814667,22665600,0.0,0.0
0.10641275037453528,0.10696123864344823,0.10531578325265535,0.1058642715215683,16099200,0.0,0.0
0.10586422436635251,0.1069611909996094,0.10476725773309561,0.10668694227933884,27590400,0.0,0.0
0.10668701922525566,0.10805823556774595,0.10641277972313702,0.10750974714756012,11635200,0.0,0.0
0.10750972421522415,0.10750972421522415,0.10367034375667572,0.10367034375667572,25286400,0.0,0.0
0.10367030867188354,0.10421878737350784,0.09928180111096599,0.10092725604772568,50774400,0.0,0.0
0.1014757318283924,0.10367030568775558,0.1014757318283924,0.10202421993017197,77299200,0.0,0.0
0.10202422442723033,0.10367031025737067,0.10202422442723033,0.10312119126319885,23356800,0.0,0.0
0.10312115957588726,0.10421875694279929,0.1025726716184719,0.10394451767206192,12672000,0.0,0.0
0.10421876077959719,0.1075096603974214,0.10421876077959719,0.10641269385814667,56592000,0.0,0.0
0.10641277972313702,0.10860671457198322,0.10641277972313702,0.10750974714756012,18316800,0.0,0.0
0.10750972151537752,0.10860668867826462,0.10750972151537752,0.10860668867826462,23788800,0.0,0.0
0.10860659750720783,0.10860659750720783,0.10805811909416395,0.10833235830068588,7027200,0.0,0.0
0.10833238641007648,0.10915510424311582,0.1080581471323967,0.1080581471323967,3715200,0.0,0.0
0.10805821251841481,0.10915517029290303,0.10367034375667572,0.10367034375667572,41702400,0.0,0.0
0.10367034785589278,0.10531579399863406,0.10257274033769141,0.1047673150897026,25401600,0.0,0.0
0.10476730439968837,0.1075097174964152,0.10476730439968837,0.1058642715215683,23356800,0.0,0.0
0.10586428232351243,0.10696124955732227,0.10421882676482423,0.1047673150897026,12643200,0.0,0.0
0.10476727393297784,0.11189755344371273,0.10421878582356726,0.11080058664083481,48499200,0.0,0.0
0.11080060164647867,0.11299453554935737,0.11025211346278674,0.11244604736566544,40032000,0.0,0.0
0.11244600090034733,0.11847995221614838,0.11244600090034733,0.11847995221614838,60998400,0.0,0.0
0.11902849168107184,0.12341700020384692,0.11902849168107184,0.12231939285993576,61488000,0.0,0.0
0.12231929099031945,0.12780476200432092,0.12177081262526376,0.12725627422332764,63705600,0.0,0.0
0.12725636111078403,0.136581215294765,0.12615939421575353,0.1354842483997345,128793600,0.0,0.0
0.13438724135197613,0.13438724135197613,0.12945025622320822,0.13164418935775757,76320000,0.0,0.0
0.13164418935775757,0.1321926679334243,0.12890176823160027,0.13164418935775757,69465600,0.0,0.0
0.13164424318513454,0.14206605599565916,0.13164424318513454,0.13877515494823456,117014400,0.0,0.0
0.13877513966888194,0.13877513966888194,0.13274119558593647,0.1354842483997345,65433600,0.0,0.0
0.13548418235284054,0.14042052626609802,0.13274113087624684,0.14042052626609802,88243200,0.0,0.0
0.14042053605860805,0.14590599911045368,0.13987204813225204,0.1426144689321518,95760000,0.0,0.0
0.1426144980438963,0.1524878288582619,0.13987207668418902,0.1486484408378601,108489600,0.0,0.0
0.14864843397236324,0.16400722824895303,0.1442605769481854,0.16345874965190887,116035200,0.0,0.0
0.16345880287789213,0.17004060468125887,0.14810000360012054,0.14810000360012054,317894400,0.0,0.0
0.14919701181197664,0.1524879136234103,0.14426066380279984,0.15084245800971985,116553600,0.0,0.0
0.15084237342669732,0.15907024950209223,0.15084237342669732,0.1568763256072998,114105600,0.0,0.0
0.15687639378032042,0.15961881631847077,0.1524878943836506,0.15742488205432892,76723200,0.0,0.0
0.15742490191700004,0.159070338698796,0.14755156561423347,0.15084245800971985,79228800,0.0,0.0
0.15084238633371136,0.1607157179449518,0.14864845283525036,0.16044148802757263,104169600,0.0,0.0
0.16044154059957266,0.1634588239548409,0.16016729176044464,0.16016729176044464,46915200,0.0,0.0
0.1601672951765332,0.16181275058261263,0.15468245951617857,0.15742488205432892,59328000,0.0,0.0
0.15742482572908578,0.1585217830527288,0.15577937091173588,0.1579733043909073,31737600,0.0,0.0
0.15797329226266701,0.15907024950209223,0.15523088033222002,0.1568763256072998,42652800,0.0,0.0
0.15687635895604907,0.15769908647645522,0.15029392675644168,0.15111665427684784,45619200,0.0,0.0
0.15084240138128935,0.15084240138128935,0.14892271644059113,0.14974543452262878,136080000,0.0,0.0
0.1497453986556013,0.15029388666152954,0.14645450828379758,0.15029388666152954,44668800,0.0,0.0
0.15084243897757119,0.15742488205432892,0.15084243897757119,0.15742488205432892,60307200,0.0,0.0
0.1574249254370548,0.1692179491631327,0.1574249254370548,0.16839522123336792,185731200,0.0,0.0
0.16839516720592992,0.17058910137077454,0.162910341209764,0.1667497307062149,81763200,0.0,0.0
0.1667496924702351,0.16839512859264888,0.16291030385416233,0.1678466498851776,70732800,0.0,0.0
0.1678466959694158,0.1705891090916201,0.15687639378032042,0.15742488205432892,128592000,0.0,0.0
0.15687641357378748,0.15687641357378748,0.14919701181197664,0.15084245800971985,317750400,0.0,0.0
0.15084235292940976,0.15084235292940976,0.14700297486531133,0.14919690787792206,87897600,0.0,0.0
0.14919690061869859,0.16071567453451105,0.14590600125990227,0.15852174162864685,125913600,0.0,0.0
0.1585217196793292,0.16674961192897111,0.1585217196793292,0.16620111465454102,120816000,0.0,0.0
0.16620116146901273,0.16921782200058025,0.16236115217379316,0.16345874965190887,65001600,0.0,0.0
0.1634587593852883,0.17442906642285655,0.16016722849111406,0.16949208080768585,145209600,0.0,0.0
0.16949219808368676,0.17058915610210829,0.1656528073554168,0.16839522123336792,37555200,0.0,0.0
0.16839509468907246,0.16839509468907246,0.16236115217379316,0.16345874965190887,79516800,0.0,0.0
0.16345874965190887,0.16510420427492445,0.1612641761478217,0.16345874965190887,81100800,0.0,0.0
0.1634587834117747,0.1755260494824949,0.16291030470145082,0.17497757077217102,98179200,0.0,0.0
0.17497756354558258,0.18704482911792367,0.17497756354558258,0.18320544064044952,128188800,0.0,0.0
0.18320548221484664,0.18430245867101056,0.1782684949575568,0.18265700340270996,63561600,0.0,0.0
0.18265698781232453,0.18320546657764675,0.17826847974174526,0.17936545610427856,38275200,0.0,0.0
0.17936537853178192,0.18704477470497413,0.17881688117178662,0.18485084176063538,74102400,0.0,0.0
0.18759329617023468,0.1886902534775399,0.1853993627237392,0.18759329617023468,43862400,0.0,0.0
0.1875933065413247,0.18978724010911174,0.18320543940575057,0.1884160339832306,71337600,0.0,0.0
0.18841602464038681,0.189787230698275,0.1777199658056307,0.18155935406684875,105120000,0.0,0.0
0.18101091371780229,0.18101091371780229,0.1749776089249413,0.18046243488788605,88473600,0.0,0.0
0.18046235611155087,0.18759327456761044,0.17991387752105925,0.1864963173866272,54547200,0.0,0.0
0.18759333184528235,0.19801514385825525,0.18759333184528235,0.1963697075843811,119347200,0.0,0.0
0.19636966712295595,0.20020903646945953,0.19307875758951307,0.20020903646945953,62812800,0.0,0.0
0.2002090873775796,0.2002090873775796,0.19691819583923081,0.19801515340805054,38246400,0.0,0.0
0.19801521496285884,0.20075762856930165,0.19472432240150658,0.19664400815963745,67478400,0.0,0.0
0.1919812088315167,0.19911212980875986,0.1919812088315167,0.19801515340805054,69609600,0.0,0.0
0.19801509825497668,0.19911207435014563,0.19582116489652313,0.19719237089157104,33840000,0.0,0.0
0.19719244706907854,0.19746669590678706,0.19527276170079375,0.19582124054431915,33379200,0.0,0.0
0.19691814837171315,0.2056945035866277,0.19691814837171315,0.20130601525306702,120873600,0.0,0.0
0.20130604947608088,0.21227698028087616,0.19417576928966954,0.21227698028087616,186134400,0.0,0.0
0.209533927437577,0.21721332665363108,0.209533927437577,0.21227698028087616,125337600,0.0,0.0
0.2122769378812856,0.21666480463217846,0.19856357842457092,0.1996605545282364,259430400,0.0,0.0
0.20295208239780807,0.21282541330649882,0.20295208239780807,0.20843690633773804,159955200,0.0,0.0
0.20843693383262088,0.21995572097548566,0.20843693383262088,0.2188587635755539,155606400,0.0,0.0
0.21885868612978085,0.21940716463566104,0.21392234191309908,0.21776171028614044,98956800,0.0,0.0
0.21776177609091465,0.21776177609091465,0.20624300837516785,0.20624300837516785,73728000,0.0,0.0
0.2062430361330365,0.2144709140945326,0.2062430361330365,0.21227698028087616,106214400,0.0,0.0
0.21227693467888267,0.21227693467888267,0.20679147045488958,0.20843690633773804,71568000,0.0,0.0
0.20843700493458864,0.2100824604276703,0.2078885260475258,0.20980823040008545,43372800,0.0,0.0
0.20953388709938775,0.20953388709938775,0.20185448936172462,0.2029520869255066,50256000,0.0,0.0
0.2029520986816566,0.20953389923679341,0.19966056753591652,0.20624300837516785,87379200,0.0,0.0
0.20788843691243225,0.21282542272734792,0.20788843691243225,0.2106308490037918,95961600,0.0,0.0
0.2106308119315738,0.22050414153955164,0.21008233337621424,0.2161162942647934,188092800,0.0,0.0
0.21611632891868346,0.21831024349191225,0.20953388841926146,0.21008236706256866,100310400,0.0,0.0
0.21008235379080778,0.2150193392165339,0.20569448725778022,0.21337388455867767,113184000,0.0,0.0
0.21337386382423212,0.21666477282015295,0.21337386382423212,0.2161162942647934,74678400,0.0,0.0
0.2161162942647934,0.21831020848623164,0.21282538526887257,0.2161162942647934,48326400,0.0,0.0
0.21611641960958847,0.21831033510347,0.21337398757845125,0.21721337735652924,54172800,0.0,0.0
0.21721337735652924,0.21885883280883306,0.21337398757845125,0.21721337735652924,53107200,0.0,0.0
0.21721335583710685,0.23366913280288623,0.21501942172868665,0.2331206351518631,111081600,0.0,0.0
0.23312063487715376,0.2391539583761723,0.22653821110725403,0.22653821110725403,85161600,0.0,0.0
0.22653814643936782,0.23312056833024047,0.2232472368040977,0.2281835824251175,88041600,0.0,0.0
0.22818353248711742,0.2309259628602897,0.22544112094582644,0.2303774654865265,37843200,0.0,0.0
0.2303775287835109,0.2364114911816702,0.22928057139835434,0.23476603627204895,34531200,0.0,0.0
0.235314647271709,0.253964364528656,0.235314647271709,0.253964364528656,110995200,0.0,0.0
